target,GC,Age,Length,height,weight,One day races,GC_specialty,Time trial,Sprint,Climber,PCS Ranking,UCI World Ranking,Specials | All Time Ranking,sumres_1,sumres_2,sumres_3,Stage_Type_RR
0,139.0,29.0,222.0,1.86,78.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,25.0,0.0,62.0,1.0
0,156.0,25.0,222.0,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,152.0,25.0,222.0,1.8,75.0,35.0,3.0,88.0,78.0,3.0,1.131e+03,1.29e+03,985.0,0.0,39.0,10.0,1.0
0,149.0,29.0,222.0,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,13.0,10.0,13.0,1.0
0,133.0,30.0,222.0,1.86,68.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,87.0,30.0,10.0,1.0
0,158.0,25.0,222.0,1.91,78.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,157.0,23.0,222.0,1.87,74.0,305.0,7.47e+03,4.256e+03,488.0,4.264e+03,47.0,30.0,118.0,102.25,107.7,111.94,1.0
0,142.0,21.0,222.0,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,162.0,27.0,222.0,1.9,80.0,0.0,5.0,0.0,1.0,0.0,520.0,861.0,985.0,68.0,47.0,23.0,1.0
0,163.0,23.0,222.0,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
1,1.0,34.0,166.8,1.65,53.0,384.0,643.0,1.536e+03,958.0,471.0,159.0,334.0,1.634e+03,77.0,242.0,236.0,1.0
1,7.0,30.0,166.8,1.83,69.0,82.0,291.0,1.0,43.0,216.0,257.0,233.0,985.0,483.0,498.0,538.0,1.0
1,14.0,28.0,166.8,1.73,60.0,372.0,1.255e+03,179.0,276.0,995.0,211.0,166.0,985.0,374.0,106.0,74.0,1.0
1,5.0,30.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,163.0,63.0,79.0,1.0
1,4.0,30.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,168.0,130.0,1.0
1,3.0,30.0,166.8,1.78,63.0,638.0,258.0,64.0,78.0,354.0,635.0,991.0,985.0,228.0,225.0,56.0,1.0
1,2.0,29.0,166.8,1.79,67.0,67.0,453.0,111.0,266.0,81.0,520.0,861.0,985.0,48.0,96.0,98.0,1.0
1,9.0,27.0,166.8,1.74,60.0,127.0,1.038e+03,25.0,136.0,1.102e+03,388.0,608.0,985.0,57.0,58.0,28.0,1.0
1,6.0,23.0,166.8,1.86,68.0,105.0,2.152e+03,830.0,72.0,2.08e+03,122.0,125.0,1.635e+03,0.0,13.0,111.94,1.0
1,17.0,30.0,166.8,1.75,64.0,1.749e+03,5.8e+03,1.338e+03,356.0,6.616e+03,278.0,229.0,179.0,97.0,12.0,14.0,1.0
1,8.0,33.0,166.8,1.73,62.0,295.0,866.0,213.0,166.0,828.0,490.0,466.0,985.0,176.0,145.0,169.0,1.0
1,27.0,34.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,9.0,59.0,17.0,1.0
1,11.0,25.0,166.8,1.8,65.0,185.0,167.0,1.0,606.0,124.0,1.068e+03,2.031e+03,985.0,46.0,10.0,111.94,1.0
1,12.0,30.0,166.8,1.81,64.0,228.0,2.728e+03,500.0,78.0,2.806e+03,21.0,25.0,932.0,19.0,107.7,111.94,1.0
1,10.0,24.0,166.8,1.72,61.0,2.852e+03,1.071e+03,190.0,2.146e+03,1.48e+03,218.0,180.0,799.0,87.0,21.0,17.0,1.0
1,13.0,22.0,166.8,1.83,65.0,181.0,350.0,44.0,255.0,114.0,759.0,1.002e+03,985.0,102.25,107.7,111.94,1.0
1,15.0,23.0,166.8,1.73,58.0,749.0,338.0,5.0,572.0,94.0,1.338e+03,1.61e+03,985.0,13.0,7.0,10.0,1.0
1,31.0,26.0,166.8,1.81,62.0,36.0,313.0,48.0,75.0,180.0,487.0,543.0,985.0,6.0,4.0,111.94,1.0
1,24.0,26.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
1,79.0,25.0,166.8,1.77,60.0,349.0,473.0,83.0,181.0,378.0,679.0,861.0,985.0,10.0,107.7,111.94,1.0
1,16.0,31.0,166.8,1.77,67.0,355.0,147.0,257.0,714.0,31.0,871.0,713.0,985.0,149.0,307.0,146.0,1.0
1,18.0,24.0,166.8,1.86,68.0,150.0,956.0,1.0,62.0,676.0,259.0,287.0,1.112e+03,22.0,56.0,28.0,1.0
1,22.0,27.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,97.0,131.0,1.0
1,37.0,30.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,34.0,87.0,30.0,1.0
1,54.0,26.0,166.8,1.85,68.0,902.0,701.0,18.0,1.02e+03,163.0,520.0,861.0,985.0,46.0,1.0,0.0,1.0
1,19.0,34.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,36.0,24.0,46.0,1.0
1,28.0,24.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,0.0,30.0,1.0
1,20.0,23.0,166.8,1.87,70.0,14.0,263.0,19.0,53.0,121.0,469.0,526.0,985.0,102.25,107.7,111.94,1.0
1,21.0,22.0,166.8,1.82,75.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,107.7,111.94,1.0
1,25.0,22.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,107.7,111.94,1.0
0,26.0,25.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,107.7,111.94,1.0
0,23.0,25.0,166.8,1.75,63.0,1.139e+03,857.0,443.0,2.296e+03,352.0,306.0,377.0,1.482e+03,0.0,0.0,111.94,1.0
0,35.0,28.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,46.0,34.0,193.0,1.0
0,56.0,35.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,374.0,109.0,208.0,1.0
0,57.0,29.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,287.0,32.0,10.0,1.0
0,47.0,28.0,166.8,1.8,67.0,1.789e+03,771.0,604.0,465.0,1.135e+03,95.0,75.0,946.0,65.0,214.0,20.0,1.0
0,36.0,26.0,166.8,1.8,75.0,2.7e+03,1.056e+03,1.719e+03,2e+03,374.0,62.0,45.0,470.0,8.0,107.7,111.94,1.0
0,29.0,34.0,166.8,1.78,75.0,680.0,351.0,24.0,426.0,66.0,533.0,1.809e+03,985.0,71.0,555.0,579.0,1.0
0,68.0,22.0,166.8,1.85,72.0,54.0,162.0,5.0,100.0,80.0,285.0,337.0,985.0,33.0,0.0,25.0,1.0
0,32.0,30.0,166.8,1.98,78.0,3.6e+03,1.399e+03,195.0,2.498e+03,1.02e+03,520.0,131.0,415.0,33.0,25.0,31.0,1.0
0,67.0,33.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,15.0,79.0,1.0
0,49.0,24.0,166.8,1.78,65.0,563.0,1.052e+03,325.0,318.0,834.0,747.0,1.09e+03,985.0,20.0,107.7,111.94,1.0
0,59.0,37.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,55.0,181.0,334.0,1.0
0,41.0,22.0,166.8,1.93,69.0,620.0,1.659e+03,115.0,293.0,1.602e+03,309.0,331.0,985.0,6.0,0.0,111.94,1.0
0,40.0,32.0,166.8,1.81,74.0,203.0,93.0,192.0,534.0,89.0,847.0,978.0,985.0,887.0,910.0,757.0,1.0
0,39.0,26.0,166.8,1.82,72.0,39.0,160.0,101.0,36.0,50.0,722.0,701.0,985.0,52.0,25.0,20.0,1.0
0,43.0,30.0,166.8,1.88,73.0,1.937e+03,1.108e+03,163.0,1.922e+03,526.0,670.0,1.558e+03,962.0,218.0,126.0,85.0,1.0
0,52.0,35.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,16.0,21.0,1.0
0,38.0,28.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,115.0,221.0,261.0,1.0
0,51.0,33.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,39.0,5.0,25.0,1.0
0,34.0,34.0,166.8,1.79,69.0,901.0,526.0,91.0,322.0,619.0,447.0,557.0,985.0,48.0,26.0,42.0,1.0
0,42.0,33.0,166.8,1.8,70.0,135.0,110.0,377.0,319.0,74.0,765.0,1.878e+03,985.0,15.0,0.0,0.0,1.0
0,46.0,30.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,155.0,5.0,1.0
0,30.0,24.0,166.8,1.84,69.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,90.0,107.7,111.94,1.0
0,48.0,23.0,166.8,1.71,57.0,388.0,1.551e+03,196.0,113.0,1.18e+03,230.0,275.0,985.0,21.0,10.0,20.0,1.0
0,71.0,24.0,166.8,1.84,73.0,98.0,383.0,279.0,129.0,188.0,582.0,617.0,985.0,27.0,5.0,111.94,1.0
0,53.0,29.0,166.8,1.7,57.0,183.0,119.0,21.0,931.0,20.0,1.702e+03,861.0,985.0,367.0,70.0,71.0,1.0
0,50.0,26.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,45.0,26.0,166.8,1.83,67.0,331.0,247.0,148.0,280.0,101.0,563.0,1.316e+03,985.0,29.0,18.0,18.0,1.0
0,78.0,28.0,166.8,1.82,66.0,259.0,446.0,41.0,552.0,166.0,1.159e+03,2.08e+03,985.0,124.0,15.0,10.0,1.0
0,33.0,24.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,89.0,4.0,50.0,1.0
0,55.0,33.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,25.0,97.0,138.0,1.0
0,69.0,27.0,166.8,1.82,68.0,1.343e+03,3.396e+03,665.0,1.798e+03,4.46e+03,346.0,481.0,905.0,68.0,59.0,82.0,1.0
0,44.0,27.0,166.8,1.75,68.0,84.0,309.0,8.0,88.0,364.0,322.0,327.0,985.0,263.0,192.0,57.0,1.0
0,90.0,23.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,73.0,25.0,166.8,1.76,61.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,28.0,18.0,1.0
0,116.0,27.0,166.8,1.82,72.0,183.0,874.0,43.0,18.0,862.0,438.0,503.0,985.0,130.0,190.0,54.0,1.0
0,138.0,29.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,2.0,0.0,10.0,1.0
0,61.0,25.0,166.8,1.88,77.5,78.0,301.0,20.0,8.0,226.0,845.0,1.289e+03,985.0,287.0,19.0,65.0,1.0
0,62.0,28.0,166.8,1.79,82.0,200.0,409.0,1.0,510.0,280.0,902.0,1.819e+03,985.0,331.0,1.208e+03,1.199e+03,1.0
0,82.0,38.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,77.0,183.0,11.0,1.0
0,58.0,23.0,166.8,1.93,83.0,2.902e+03,3.204e+03,928.0,807.0,2.528e+03,66.0,66.0,200.0,34.0,60.0,111.94,1.0
0,60.0,26.0,166.8,1.78,72.0,447.0,640.0,370.0,209.0,370.0,385.0,533.0,985.0,686.0,764.0,561.0,1.0
0,81.0,30.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,31.0,5.0,25.0,1.0
0,64.0,27.0,166.8,1.84,78.0,734.0,243.0,30.0,1.622e+03,34.0,900.0,1.183e+03,985.0,2.092e+03,1.324e+03,1.279e+03,1.0
0,66.0,32.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,28.0,41.0,74.0,1.0
0,65.0,31.0,166.8,1.83,68.0,235.0,103.0,131.0,386.0,18.0,781.0,2.488e+03,985.0,196.0,563.0,381.0,1.0
0,75.0,31.0,166.8,1.97,80.0,8.75e+03,2.08e+03,297.0,1.1464e+04,1.207e+03,75.0,69.0,54.0,35.0,15.0,15.0,1.0
0,63.0,36.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,388.0,243.0,457.0,1.0
0,72.0,27.0,166.8,1.79,74.0,351.0,1.032e+03,392.0,150.0,562.0,244.0,234.0,985.0,385.0,157.0,303.0,1.0
0,74.0,39.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,306.0,37.0,27.0,1.0
0,109.0,36.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,80.0,70.0,111.0,1.0
0,84.0,24.0,166.8,1.81,71.0,686.0,992.0,1.68e+03,862.0,433.0,263.0,276.0,969.0,102.25,107.7,111.94,1.0
0,100.0,31.0,166.8,1.85,78.0,10.0,134.0,211.0,46.0,121.0,714.0,1.198e+03,985.0,11.0,15.0,10.0,1.0
0,94.0,30.0,166.8,1.9,75.0,1.1064e+04,3.552e+03,574.0,7.256e+03,4.836e+03,83.0,58.0,62.0,125.0,185.0,86.0,1.0
0,96.0,26.0,166.8,1.82,71.0,547.0,1.975e+03,263.0,210.0,1.891e+03,51.0,43.0,1.706e+03,315.0,400.0,395.0,1.0
0,83.0,31.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,131.0,229.0,194.0,1.0
0,114.0,33.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,41.0,98.0,91.0,1.0
0,142.0,21.0,166.8,1.83,77.0,2.374e+03,630.0,623.0,3.444e+03,234.0,699.0,576.0,1.043e+03,102.25,107.7,111.94,1.0
0,107.0,23.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,182.0,20.0,111.94,1.0
0,113.0,26.0,166.8,1.78,72.0,20.0,1.0,0.0,32.0,0.0,520.0,2.402e+03,985.0,30.0,38.0,29.0,1.0
0,92.0,28.0,166.8,1.77,65.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,129.0,23.0,166.8,1.83,77.0,1.662e+03,3.964e+03,598.0,193.0,4.644e+03,10.0,8.0,323.0,65.0,107.7,111.94,1.0
0,77.0,26.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,86.0,23.0,166.8,1.76,72.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,186.0,212.0,5.0,1.0
0,93.0,27.0,166.8,1.8,69.0,5.88e+03,1.103e+03,292.0,8.536e+03,1.188e+03,134.0,107.0,113.0,43.0,103.0,111.94,1.0
0,105.0,32.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,39.0,22.0,47.0,1.0
0,147.0,25.0,166.8,1.91,78.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,122.0,31.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,349.0,420.0,190.0,1.0
0,143.0,23.0,166.8,1.83,71.0,27.0,5.0,0.0,43.0,0.0,1.281e+03,1.556e+03,985.0,0.0,5.0,111.94,1.0
0,91.0,28.0,166.8,1.83,68.0,887.0,155.0,2.0,802.0,136.0,148.0,153.0,1.764e+03,45.0,5.0,18.0,1.0
0,139.0,26.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,38.0,5.0,1.0
0,80.0,22.0,166.8,1.78,73.0,3.0,42.0,0.0,95.0,2.0,2.058e+03,2.714e+03,985.0,41.0,107.7,111.94,1.0
0,135.0,22.0,166.8,1.89,77.0,2.0,11.0,0.0,0.0,0.0,520.0,2.406e+03,985.0,10.0,107.7,111.94,1.0
0,88.0,28.0,166.8,1.89,77.0,87.0,58.0,0.0,55.0,16.0,1.745e+03,1.161e+03,985.0,561.0,224.0,639.0,1.0
0,115.0,29.0,166.8,1.8,67.0,5e+03,1.361e+03,409.0,8.6e+03,602.0,33.0,51.0,90.0,227.0,275.0,242.0,1.0
0,123.0,31.0,166.8,1.8,63.0,15.0,198.0,210.0,16.0,84.0,549.0,328.0,985.0,37.0,0.0,5.0,1.0
0,136.0,23.0,166.8,1.75,67.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,0.0,111.94,1.0
0,131.0,26.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,19.0,107.7,28.0,1.0
0,127.0,37.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,55.0,65.0,30.0,1.0
0,133.0,31.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,37.0,10.0,15.0,1.0
0,108.0,37.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,62.0,42.0,1.0
0,101.0,26.0,166.8,1.8,75.0,0.0,0.0,25.0,1.0,0.0,520.0,3.17e+03,985.0,45.0,143.0,28.0,1.0
0,134.0,29.0,166.8,1.86,78.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,25.0,0.0,62.0,1.0
0,121.0,24.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,130.0,30.0,166.8,1.86,68.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,87.0,30.0,10.0,1.0
0,118.0,27.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,0.0,111.94,1.0
0,145.0,28.0,166.8,1.73,65.0,186.0,233.0,297.0,131.0,21.0,365.0,342.0,985.0,20.0,107.7,5.0,1.0
0,95.0,31.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,34.0,63.0,54.0,1.0
0,140.0,29.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,13.0,10.0,13.0,1.0
0,112.0,32.0,166.8,1.91,74.0,3.844e+03,532.0,234.0,6.37e+03,530.0,25.0,21.0,275.0,15.0,65.0,40.0,1.0
0,126.0,27.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,0.0,111.94,1.0
0,106.0,22.0,166.8,1.84,68.0,999.0,335.0,98.0,782.0,977.0,155.0,163.0,985.0,0.0,0.0,111.94,1.0
0,117.0,28.0,166.8,1.93,77.0,118.0,728.0,1.0,251.0,387.0,1.272e+03,1.644e+03,985.0,45.0,78.0,38.0,1.0
0,98.0,29.0,166.8,1.86,71.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,67.0,104.0,79.0,1.0
0,132.0,24.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,0.0,111.94,1.0
0,85.0,24.0,166.8,1.67,58.0,205.0,40.0,9.0,175.0,6.0,284.0,237.0,985.0,12.0,7.0,10.0,1.0
0,104.0,22.0,166.8,1.75,65.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,107.7,111.94,1.0
0,149.0,23.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,137.0,24.0,166.8,1.83,68.0,232.0,821.0,1.258e+03,361.0,298.0,774.0,2.352e+03,985.0,225.0,105.0,111.94,1.0
0,124.0,23.0,166.8,1.84,82.0,98.0,612.0,70.0,21.0,460.0,299.0,491.0,985.0,160.0,177.0,77.0,1.0
0,146.0,23.0,166.8,1.87,74.0,305.0,7.47e+03,4.256e+03,488.0,4.264e+03,47.0,30.0,118.0,102.25,107.7,111.94,1.0
0,119.0,32.0,166.8,1.81,63.0,7.0,83.0,6.0,8.0,128.0,543.0,782.0,985.0,22.0,5.0,27.0,1.0
0,144.0,25.0,166.8,1.8,75.0,35.0,3.0,88.0,78.0,3.0,1.131e+03,1.29e+03,985.0,0.0,39.0,10.0,1.0
0,76.0,25.0,166.8,1.8,62.0,455.0,301.0,4.0,255.0,90.0,353.0,436.0,985.0,102.25,107.7,0.0,1.0
0,103.0,29.0,166.8,1.9,81.0,294.0,471.0,150.0,326.0,442.0,465.0,535.0,985.0,0.0,5.0,3.0,1.0
0,128.0,29.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,5.0,0.0,1.0
0,70.0,33.0,166.8,1.89,75.0,1.46e+03,1.13e+03,539.0,885.0,1.384e+03,381.0,472.0,1.841e+03,62.0,51.0,124.0,1.0
0,87.0,28.0,166.8,1.85,77.0,166.0,260.0,1.294e+03,101.0,25.0,773.0,3.342e+03,985.0,15.0,15.0,5.0,1.0
0,125.0,32.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,15.0,0.0,1.0
0,110.0,24.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,0.0,12.0,1.0
0,120.0,22.0,166.8,1.65,60.0,4.12e+03,462.0,51.0,9.336e+03,644.0,94.0,127.0,139.0,102.25,107.7,111.94,1.0
0,102.0,25.0,166.8,1.9,75.0,215.0,64.0,229.0,158.0,2.0,824.0,1.439e+03,985.0,36.0,15.0,10.0,1.0
0,97.0,25.0,166.8,1.85,70.0,5.23e+03,1.162e+03,142.0,4.16e+03,1.694e+03,6.0,5.0,183.0,5.0,5.0,5.0,1.0
0,148.0,32.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,5.0,10.0,37.0,1.0
0,89.0,23.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
0,99.0,32.0,166.8,1.86,77.0,303.0,255.0,20.0,3.952e+03,12.0,352.0,417.0,747.0,86.0,126.0,38.0,1.0
0,111.0,32.0,166.8,1.7,62.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,43.0,77.0,1.0
0,141.0,32.0,166.8,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,5.0,0.0,1.0
1,1.0,30.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,20.0,168.0,130.0,1.0
1,8.0,28.0,166.2,1.73,60.0,372.0,1.255e+03,179.0,276.0,995.0,211.0,166.0,985.0,374.0,106.0,74.0,1.0
1,32.0,26.0,166.2,1.85,68.0,902.0,701.0,18.0,1.02e+03,163.0,520.0,861.0,985.0,46.0,1.0,0.0,1.0
1,2.0,29.0,166.2,1.79,67.0,67.0,453.0,111.0,266.0,81.0,520.0,861.0,985.0,48.0,96.0,98.0,1.0
1,3.0,30.0,166.2,1.78,63.0,638.0,258.0,64.0,78.0,354.0,635.0,991.0,985.0,228.0,225.0,56.0,1.0
1,24.0,26.0,166.2,1.81,62.0,36.0,313.0,48.0,75.0,180.0,487.0,543.0,985.0,6.0,4.0,111.94,1.0
1,87.0,30.0,166.2,1.86,68.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,87.0,30.0,10.0,1.0
1,7.0,33.0,166.2,1.73,62.0,295.0,866.0,213.0,166.0,828.0,490.0,466.0,985.0,176.0,145.0,169.0,1.0
1,5.0,30.0,166.2,1.83,69.0,82.0,291.0,1.0,43.0,216.0,257.0,233.0,985.0,483.0,498.0,538.0,1.0
1,10.0,27.0,166.2,1.74,60.0,127.0,1.038e+03,25.0,136.0,1.102e+03,388.0,608.0,985.0,57.0,58.0,28.0,1.0
1,6.0,30.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,163.0,63.0,79.0,1.0
1,4.0,34.0,166.2,1.65,53.0,384.0,643.0,1.536e+03,958.0,471.0,159.0,334.0,1.634e+03,77.0,242.0,236.0,1.0
1,11.0,30.0,166.2,1.81,64.0,228.0,2.728e+03,500.0,78.0,2.806e+03,21.0,25.0,932.0,19.0,107.7,111.94,1.0
1,20.0,22.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,40.0,107.7,111.94,1.0
1,9.0,23.0,166.2,1.86,68.0,105.0,2.152e+03,830.0,72.0,2.08e+03,122.0,125.0,1.635e+03,0.0,13.0,111.94,1.0
1,18.0,27.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,10.0,97.0,131.0,1.0
1,55.0,25.0,166.2,1.77,60.0,349.0,473.0,83.0,181.0,378.0,679.0,861.0,985.0,10.0,107.7,111.94,1.0
1,12.0,24.0,166.2,1.72,61.0,2.852e+03,1.071e+03,190.0,2.146e+03,1.48e+03,218.0,180.0,799.0,87.0,21.0,17.0,1.0
1,22.0,34.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,9.0,59.0,17.0,1.0
1,13.0,25.0,166.2,1.8,65.0,185.0,167.0,1.0,606.0,124.0,1.068e+03,2.031e+03,985.0,46.0,10.0,111.94,1.0
1,19.0,26.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,107.7,111.94,1.0
1,15.0,23.0,166.2,1.73,58.0,749.0,338.0,5.0,572.0,94.0,1.338e+03,1.61e+03,985.0,13.0,7.0,10.0,1.0
1,14.0,22.0,166.2,1.83,65.0,181.0,350.0,44.0,255.0,114.0,759.0,1.002e+03,985.0,102.25,107.7,111.94,1.0
1,16.0,24.0,166.2,1.86,68.0,150.0,956.0,1.0,62.0,676.0,259.0,287.0,1.112e+03,22.0,56.0,28.0,1.0
1,33.0,23.0,166.2,1.71,57.0,388.0,1.551e+03,196.0,113.0,1.18e+03,230.0,275.0,985.0,21.0,10.0,20.0,1.0
1,43.0,29.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,287.0,32.0,10.0,1.0
1,31.0,27.0,166.2,1.75,68.0,84.0,309.0,8.0,88.0,364.0,322.0,327.0,985.0,263.0,192.0,57.0,1.0
1,21.0,22.0,166.2,1.82,75.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,15.0,107.7,111.94,1.0
1,64.0,24.0,166.2,1.67,58.0,205.0,40.0,9.0,175.0,6.0,284.0,237.0,985.0,12.0,7.0,10.0,1.0
1,59.0,25.0,166.2,1.76,61.0,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,0.0,28.0,18.0,1.0
0,27.0,24.0,166.2,1.806,68.6,861.5,856.0,417.5,900.0,779.0,520.0,861.0,985.0,102.25,0.0,30.0,1.0
0,17.0,31.0,166.2,1.77,67.0,355.0,147.0,257.0,714.0,31.0,871.0,713.0,985.0,149.0,307.0,146.0,1.0
